,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s,delta_path_loss,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K),alpha_s low band,alpha_s high band
49,490.0,109.93653846153846,0.1,0,2.784488230161529,8.251668877790552e-06,4.882898057675067e-21,2.784293408029088e-07,0.9999944314286885,1283275.792018339,3.6655920086283786,3.6655920086283786,2.784293408029088e-07,2.1401696957305295e-05
50,500.0,110.0576923076923,0.1,0,2.7845835316867666,8.280026989841965e-06,5.223325379557617e-21,2.793783394583526e-07,0.9999944124488213,1283267.982254127,3.7331276038425316,3.7331276038425316,2.793783394583526e-07,2.1474642508151807e-05
51,510.0,110.17884615384615,0.1,0,2.7846788331610517,8.308482559269191e-06,5.586658612822556e-21,2.803341698277484e-07,0.9999943933323209,1283260.1458194626,3.800920200265601,3.800920200265601,2.803341698277484e-07,2.154811318422857e-05
52,520.0,110.3,0.1,0,2.78477413458439,8.337035921002108e-06,5.974382562764433e-21,2.8129676226978054e-07,0.9999943740805801,1283252.2825258176,3.8689714255254257,3.8689714255254257,2.8129676226978054e-07,2.1622103632499416e-05
53,530.0,110.42115384615384,0.1,0,2.7848694359567863,8.365687411121652e-06,6.388074571893281e-21,2.822560719522433e-07,0.9999943548944946,1283244.3924654603,3.937280476046478,3.937280476046478,2.822560719522433e-07,2.169584174879518e-05
54,540.0,110.54230769230769,0.1,0,2.784964737278245,8.394437366863798e-06,6.829410052143614e-21,2.832220742108578e-07,0.9999943355745587,1283236.4754518126,4.005848960301049,4.005848960301049,2.832220742108578e-07,2.1770094295381402e-05
55,550.0,110.66346153846153,0.1,0,2.7850600385487714,8.423286126623485e-06,7.300168333517228e-21,2.841897468675857e-07,0.9999943162212154,1283228.5314386901,4.074677269677658,4.074677269677658,2.841897468675857e-07,2.184447523847253e-05
56,560.0,110.78461538461538,0.1,0,2.78515533976837,8.452234029958625e-06,7.802238846426229e-21,2.851640100099702e-07,0.9999942967360634,1283220.5602423795,4.143766985482208,4.143766985482208,2.851640100099702e-07,2.1919362764585466e-05
57,570.0,110.90576923076924,0.1,0,2.7852506409370457,8.481281417594034e-06,8.337627655895956e-21,2.8613495589541373e-07,0.9999942773172567,1283212.5619561225,4.213117287328039,4.213117287328039,2.8613495589541373e-07,2.199399530705488e-05
58,580.0,111.02692307692308,0.1,0,2.7853459420548035,8.510428631425556e-06,8.908464366727053e-21,2.871173289432172e-07,0.9999942576699083,1283204.5362610158,4.282730926259242,4.282730926259242,2.871173289432172e-07,2.20695062076212e-05
59,590.0,111.14807692307693,0.1,0,2.785441243121648,8.539676014524018e-06,9.517009419702832e-21,2.880963522394978e-07,0.9999942380895551,1283196.483251217,4.352607069673996,4.352607069673996,2.880963522394978e-07,2.214475962682163e-05
60,600.0,111.26923076923077,0.1,0,2.7855365441375852,8.569023911139228e-06,1.0165661799958645e-20,2.8908180026398095e-07,0.9999942183807083,1283188.402747664,4.422747253557139,4.422747253557139,2.8908180026398095e-07,2.2220506887962804e-05
61,610.0,111.39038461538462,0.1,0,2.785631845102618,8.598472666704126e-06,1.0856967179717168e-20,2.9006875400841547e-07,0.9999941986417478,1283180.294708796,4.493151819032132,4.493151819032132,2.9006875400841547e-07,2.229636988748848e-05
62,620.0,111.51153846153846,0.1,0,2.7857271460167525,8.628022627838801e-06,1.1593626518727048e-20,2.9106203520223535e-07,0.9999941787762393,1283172.1589582819,4.5638222757317735,4.5638222757317735,2.9106203520223535e-07,2.2372719251539775e-05
63,630.0,111.63269230769231,0.1,0,2.785822446879994,8.657674142354518e-06,1.2378505146934769e-20,2.9205675879546264e-07,0.9999941588818835,1283163.995456339,4.634758945776399,4.634758945776399,2.9205675879546264e-07,2.2449179486790635e-05
64,640.0,111.75384615384615,0.1,0,2.785917747692346,8.687427559257933e-06,1.3214642355169141e-20,2.930577142067701e-07,0.9999941388628923,1283155.8040293183,4.7059633127220915,4.7059633127220915,2.930577142067701e-07,2.252611873578933e-05
65,650.0,111.875,0.1,0,2.7860130484538144,8.717283228755058e-06,1.410526152092655e-20,2.940600501463161e-07,0.9999941188162913,1283147.584639176,4.777435679939468,4.777435679939468,2.940600501463161e-07,2.2603164100210044e-05
66,660.0,111.99615384615385,0.1,0,2.7861083491644028,8.747241502255515e-06,1.505378079771494e-20,2.950637525450763e-07,0.9999940987423616,1283139.3372482653,4.849176345556857,4.849176345556857,2.950637525450763e-07,2.2680314498625818e-05
67,670.0,112.11730769230769,0.1,0,2.7862036498241176,8.77730273237659e-06,1.6063824397858155e-20,2.960735626763259e-07,0.9999940785462783,1283131.0616864178,4.9211867585739775,4.9211867585739775,2.960735626763259e-07,2.2757934372849918e-05
68,680.0,112.23846153846154,0.1,0,2.786298950432963,8.807467272947432e-06,1.713923450015836e-20,2.9708467934865574e-07,0.9999940583240648,1283122.7579176694,4.993467198722465,4.993467198722465,2.9708467934865574e-07,2.2835654675413145e-05
69,690.0,112.35961538461538,0.1,0,2.7863942509909436,8.837735479013131e-06,1.8284083815405892e-20,2.9810181208351804e-07,0.9999940379815312,1283114.4257744246,5.066019089611848,5.066019089611848,2.9810181208351804e-07,2.2913837407499157e-05
70,700.0,112.48076923076923,0.1,0,2.786489551498065,8.86810770683904e-06,1.9502688844365748e-20,2.991248995105603e-07,0.9999940175199049,1283106.0650908097,5.138843838245503,5.138843838245503,2.991248995105603e-07,2.299247785182606e-05
71,710.0,112.60192307692307,0.1,0,2.7865848519543306,8.898584313914804e-06,2.079962386461108e-20,3.00144499611318e-07,0.9999939971280251,1283097.6759648642,5.211940551356639,5.211940551356639,3.00144499611318e-07,2.3070850239991505e-05
72,720.0,112.72307692307692,0.1,0,2.786680152359746,8.929165658958717e-06,2.217973568438083e-20,3.0116999728159566e-07,0.999993976618195,1283089.258232317,5.2853106189813115,5.2853106189813115,3.0116999728159566e-07,2.314967594961828e-05
73,730.0,112.84423076923076,0.1,0,2.786775452714317,8.959852101921871e-06,2.36481592035426e-20,3.02201332482513e-07,0.9999939559916154,1283080.8117305844,5.358955414783914,5.358955414783914,3.02201332482513e-07,2.3228950365769193e-05
74,740.0,112.96538461538461,0.1,0,2.786870753018048,8.99064400399235e-06,2.521033382372741e-20,3.0323380283831727e-07,0.9999939353423334,1283072.3364285158,5.432875164809746,5.432875164809746,3.0323380283831727e-07,2.3308312036520576e-05
75,750.0,113.08653846153847,0.1,0,2.786966053270943,9.021541727599581e-06,2.6872020751780345e-20,3.04272023836091e-07,0.9999939145780395,1283063.8321659649,5.50707121816899,5.50707121816899,3.04272023836091e-07,2.338811573502803e-05
76,760.0,113.20769230769231,0.1,0,2.787061353473007,9.052545636418557e-06,2.8639321242858246e-20,3.053113255888244e-07,0.9999938937921312,1283055.2989133107,5.5815437835090345,5.5815437835090345,3.053113255888244e-07,2.3468002506641446e-05
77,770.0,113.32884615384616,0.1,0,2.7871566536242454,9.083656095374052e-06,3.0518695831780605e-20,3.06356292659775e-07,0.9999938728929176,1283046.736512801,5.656294185664642,5.656294185664642,3.06356292659775e-07,2.3548324747531562e-05
78,780.0,113.45,0.1,0,2.7872519537246627,9.114873470645032e-06,3.2516984603620166e-20,3.074022874177245e-07,0.9999938519731508,1283038.144936307,5.731322616131577,5.731322616131577,3.074022874177245e-07,2.3628725982415827e-05
79,790.0,113.57115384615385,0.1,0,2.7873472537742647,9.146198129668908e-06,3.464142855702937e-20,3.0845386371870774e-07,0.9999938309417543,1283029.5240284267,5.806630375747483,5.806630375747483,3.0845386371870774e-07,2.3709556247129408e-05
80,800.0,113.6923076923077,0.1,0,2.7874425537730545,9.177630441145808e-06,3.6899692116402997e-20,3.095064159501706e-07,0.9999938098908397,1283020.8737624865,5.88221763910093,5.88221763910093,3.095064159501706e-07,2.3790461527530333e-05
81,810.0,113.81346153846154,0.1,0,2.787537853721038,9.209170775043042e-06,3.929988685170392e-20,3.1056900070604943e-07,0.9999937886392765,1283012.193858698,5.958086790271088,5.958086790271088,3.1056900070604943e-07,2.3872137966052192e-05
82,820.0,113.93461538461538,0.1,0,2.78763315361822,9.240819502599315e-06,4.1850596467658744e-20,3.1163248005103605e-07,0.9999937673698219,1283003.4842926704,6.034237979353405,6.034237979353405,3.1163248005103605e-07,2.3953883167890917e-05
83,830.0,114.05576923076923,0.1,0,2.787728453464605,9.272576996329217e-06,4.456090312698632e-20,3.126968448576604e-07,0.9999937460826587,1282994.745040271,6.110671352147081,6.110671352147081,3.126968448576604e-07,2.403569643145612e-05
84,840.0,114.17692307692307,0.1,0,2.787823753260198,9.304443630027539e-06,4.7440415175491426e-20,3.1376208611475525e-07,0.999993724777967,1282985.9760776218,6.18738705018114,6.18738705018114,3.1376208611475525e-07,2.411757706409714e-05
85,850.0,114.29807692307692,0.1,0,2.7879190530050044,9.336419778773718e-06,5.049929634007488e-20,3.1483713852743574e-07,0.999993703277054,1282977.1771311448,6.264387397166311,6.264387397166311,3.1483713852743574e-07,2.4200211839164522e-05
86,860.0,114.41923076923077,0.1,0,2.788014352699028,9.368505818936155e-06,5.3748296474178094e-20,3.159129890447297e-07,0.9999936817601792,1282968.3481791615,6.341672510691141,6.341672510691141,3.159129890447297e-07,2.4282907961189912e-05
87,870.0,114.54038461538461,0.1,0,2.7881096523422744,9.400702128176803e-06,5.71987839287197e-20,3.169940708816956e-07,0.9999936601386794,1282959.4890761022,6.419243590617304,6.419243590617304,3.169940708816956e-07,2.436600619284204e-05
88,880.0,114.66153846153846,0.1,0,2.7882049519347487,9.433009085455445e-06,6.086277963032702e-20,3.180759045245245e-07,0.999993638502144,1282950.5998015897,6.497100738650974,6.497100738650974,3.180759045245245e-07,2.44491622126612e-05
89,890.0,114.7826923076923,0.1,0,2.7883002514764543,9.465427071034288e-06,6.475299295257284e-20,3.191673045879742e-07,0.9999936166742818,1282941.680088913,6.575246211628916,6.575246211628916,3.191673045879742e-07,2.4533053563155288e-05
90,900.0,114.90384615384616,0.1,0,2.7883955509673974,9.497956466482385e-06,6.88828594700058e-20,3.202593813376621e-07,0.9999935948328864,1282932.7299198052,6.653680087903716,6.653680087903716,3.202593813376621e-07,2.4616996927685548e-05
91,910.0,115.025,0.1,0,2.7884908504075825,9.53059765468009e-06,7.326658068901016e-20,3.2135212787467654e-07,0.9999935729780959,1282923.7492761964,6.732402441975975,6.732402441975975,3.2135212787467654e-07,2.4700991775961555e-05
92,920.0,115.14615384615385,0.1,0,2.7885861497970144,9.563351019823596e-06,7.791916585401694e-20,3.224499035824404e-07,0.9999935510227231,1282914.738018191,6.811414413928093,6.811414413928093,3.224499035824404e-07,2.4785373195523523e-05
93,930.0,115.2673076923077,0.1,0,2.788681449135698,9.596216947429508e-06,8.28564759322008e-20,3.235526572708218e-07,0.9999935289677918,1282905.69600733,6.890717129034759,6.890717129034759,3.235526572708218e-07,2.4870137251600487e-05
94,940.0,115.38846153846154,0.1,0,2.7887767484236377,9.629195824339309e-06,8.809526988468822e-20,3.246603382146283e-07,0.9999935068143165,1282896.6231065793,6.970311697844706,6.970311697844706,3.246603382146283e-07,2.495528004515941e-05
95,950.0,115.50961538461539,0.1,0,2.788872047660839,9.662288038723962e-06,9.36532533373654e-20,3.2577289615344913e-07,0.9999934845633025,1282887.5191803132,7.050199216262951,7.050199216262951,3.2577289615344913e-07,2.504079771289308e-05
96,960.0,115.63076923076923,0.1,0,2.7889673468473055,9.695493980088394e-06,9.954912976966312e-20,3.268859744081201e-07,0.9999934623018827,1282878.3842146639,7.130379709680487,7.130379709680487,3.268859744081201e-07,2.5126355375126302e-05
97,970.0,115.75192307692308,0.1,0,2.7890626459830434,9.728814039276219e-06,1.058026543452655e-19,3.2800385994257535e-07,0.9999934399443184,1282869.2180759646,7.210854252589509,7.210854252589509,3.2800385994257535e-07,2.5212282552816605e-05
98,980.0,115.87307692307692,0.1,0,2.789157945068057,9.762248608474192e-06,1.1243469051442676e-19,3.2912222615265905e-07,0.9999934175771412,1282860.0207514619,7.29162285578672,7.29162285578672,3.2912222615265905e-07,2.52982466780287e-05
99,990.0,115.99423076923077,0.1,0,2.7892532441023516,9.795798081216946e-06,1.1946726952363915e-19,3.3024959435561576e-07,0.9999933950299258,1282850.7919902788,7.372687618588202,7.372687618588202,3.3024959435561576e-07,2.5384902748719395e-05
100,1000.0,116.11538461538461,0.1,0,2.7893485430859317,9.829462852391556e-06,1.269236529746838e-19,3.3137737571292725e-07,0.9999933724744479,1282841.5317815598,7.454048529870767,7.454048529870767,3.3137737571292725e-07,2.5471590576854453e-05
101,1010.0,116.23653846153846,0.1,0,2.7894438420188012,9.863243318242221e-06,1.3482839858168322e-19,3.3251403415590994e-07,0.99999334974143,1282832.239877932,7.535707653896416,7.535707653896416,3.3251403415590994e-07,2.5558960749374803e-05
102,1020.0,116.3576923076923,0.1,0,2.789539140900966,9.897139876374859e-06,1.4320742928159498e-19,3.336510398977648e-07,0.9999933270014666,1282822.9162703915,7.617664957935206,7.617664957935206,3.336510398977648e-07,2.564635761730446e-05
103,1030.0,116.47884615384615,0.1,0,2.789634439732431,9.931152925761915e-06,1.5208810586080536e-19,3.347883894000105e-07,0.9999933042546286,1282813.5609500334,7.699920406094083,7.699920406094083,3.347883894000105e-07,2.5733780908655193e-05
104,1040.0,116.6,0.1,0,2.7897297385132007,9.965282866746894e-06,1.6149930326789278e-19,3.3593446108305047e-07,0.9999932813333486,1282804.173673833,7.7824760182508905,7.7824760182508905,3.3593446108305047e-07,2.5821874637502302e-05
105,1050.0,116.72115384615384,0.1,0,2.7898250372432796,9.999530101049235e-06,1.7147149079044347e-19,3.3708081278417075e-07,0.9999932584064689,1282794.7544346787,7.865331737320637,7.865331737320637,3.3708081278417075e-07,2.5909989890166116e-05
106,1060.0,116.84230769230768,0.1,0,2.7899203359226727,1.0033895031768952e-05,1.820368162819637e-19,3.3823576653752624e-07,0.9999932353075499,1282785.3029929157,7.948489549009384,7.948489549009384,3.3823576653752624e-07,2.5998766346547246e-05
107,1070.0,116.96346153846153,0.1,0,2.790015634551385,1.0068378063391334e-05,1.9322919463333838e-19,3.393950863804027e-07,0.9999932121213101,1282775.8192272654,8.031950394971874,8.031950394971874,3.393950863804027e-07,2.608787840593827e-05
108,1080.0,117.08461538461539,0.1,0,2.790110933129422,1.0102979601791854e-05,2.0508440069220813e-19,3.4055459370131115e-07,0.9999931889313214,1282766.3031332179,8.115714186925223,8.115714186925223,3.4055459370131115e-07,2.617700487598018e-05
109,1090.0,117.20576923076923,0.1,0,2.7902062316567875,1.0137700054240767e-05,2.1764016684279476e-19,3.4171840658488293e-07,0.9999931656552226,1282756.7545911942,8.199781846880814,8.199781846880814,3.4171840658488293e-07,2.6266462296586018e-05
110,1100.0,117.32692307692308,0.1,0,2.7903015301334864,1.0172539829408048e-05,2.309362854683685e-19,3.4288648118976615e-07,0.9999931422938904,1282747.1734828486,8.28415428341446,8.28415428341446,3.4288648118976615e-07,2.6356247297854727e-05
111,1110.0,117.44807692307693,0.1,0,2.7903968285595235,1.0207499337368155e-05,2.450147165285304e-19,3.4405877411051517e-07,0.999993118848193,1282737.559691052,8.368832391749502,8.368832391749502,3.4405877411051517e-07,2.6446356543391545e-05
112,1120.0,117.56923076923077,0.1,0,2.790492126934905,1.024257898960479e-05,2.5991970049397265e-19,3.452352423755478e-07,0.9999930953189899,1282727.9130998843,8.453817053839911,8.453817053839911,3.452352423755478e-07,2.653678673015099e-05
113,1130.0,117.69038461538462,0.1,0,2.7905874252596337,1.0277779199015872e-05,2.756978768922438e-19,3.464158434450108e-07,0.9999930717071318,1282718.2335946185,8.539109138453341,8.539109138453341,3.464158434450108e-07,2.6627534588272746e-05
114,1140.0,117.81153846153846,0.1,0,2.790682723533715,1.031310037991825e-05,2.923984087294348e-19,3.476005352085572e-07,0.999993048013461,1282708.5210617117,8.624709501254124,8.624709501254124,3.476005352085572e-07,2.6718596880910875e-05
115,1150.0,117.9326923076923,0.1,0,2.790778021757155,1.034854294805271e-05,3.1007311306448907e-19,3.487892759830421e-07,0.9999930242388111,1282698.7753887903,8.710618984886194,8.710618984886194,3.487892759830421e-07,2.6809970404056654e-05
116,1160.0,118.05384615384615,0.1,0,2.7908733199299567,1.03841073205888e-05,3.2877659802518704e-19,3.499820245101399e-07,0.9999930003840072,1282688.9964646406,8.79683841905589,8.79683841905589,3.499820245101399e-07,2.690165198635544e-05
117,1170.0,118.175,0.1,0,2.7909686180521267,1.0419793916129772e-05,3.485664065677774e-19,3.511787399538871e-07,0.9999929764498662,1282679.1841791952,8.883368620614634,8.883368620614634,3.511787399538871e-07,2.6993638488917808e-05
118,1180.0,118.29615384615384,0.1,0,2.7910639161236688,1.0455603154717426e-05,3.695031672954359e-19,3.523793818981548e-07,0.9999929524371962,1282669.338423523,8.970210393641466,8.970210393641466,3.523793818981548e-07,2.7085926805125246e-05
119,1190.0,118.41730769230769,0.1,0,2.7911592141445873,1.0491535457837202e-05,3.9165075266486855e-19,3.535839103440563e-07,0.9999929283467974,1282659.4590898152,9.057364529525387,9.057364529525387,3.535839103440563e-07,2.7178513860430907e-05
120,1200.0,118.53846153846153,0.1,0,2.791254512114888,1.052759124842298e-05,4.150764449248155e-19,3.547922857072907e-07,0.9999929041794613,1282649.5460713767,9.144831807047561,9.144831807047561,3.547922857072907e-07,2.7271396612155424e-05
121,1210.0,118.65961538461538,0.1,0,2.791349810034575,1.0563770950862192e-05,4.398511101452713e-19,3.560084234319846e-07,0.9999928798568797,1282639.5991521191,9.232613967102203,9.232613967102203,3.560084234319846e-07,2.7364876024085176e-05
122,1220.0,118.78076923076924,0.1,0,2.791445107903654,1.0600074991000763e-05,4.66049380712155e-19,3.572243620606268e-07,0.9999928555382805,1282629.6183384059,9.320710784776347,9.320710784776347,3.572243620606268e-07,2.7458340132335546e-05
123,1230.0,118.90192307692308,0.1,0,2.791540405722129,1.0636503796148065e-05,4.937498466783367e-19,3.584440313642542e-07,0.9999928311450691,1282619.6035268076,9.409123001524813,9.409123001524813,3.584440313642542e-07,2.7552091001942493e-05
124,1240.0,119.02307692307693,0.1,0,2.791635703490005,1.0673057795082076e-05,5.230352563793506e-19,3.596713077319463e-07,0.999992806599718,1282609.5545055948,9.497852311708321,9.497852311708321,3.596713077319463e-07,2.7646426594694552e-05
125,1250.0,119.14423076923077,0.1,0,2.7917310012072876,1.0709737418054281e-05,5.539927267394351e-19,3.609022126095939e-07,0.9999927819817979,1282599.4711742077,9.586899425099846,9.586899425099846,3.609022126095939e-07,2.774104109580538e-05
126,1260.0,119.26538461538462,0.1,0,2.7918262988739797,1.0746543096794865e-05,5.867139637125064e-19,3.62132821303681e-07,0.9999927573698019,1282589.3535417428,9.676264080462165,9.676264080462165,3.62132821303681e-07,2.7835632830526758e-05
127,1270.0,119.38653846153846,0.1,0,2.791921596490088,1.0783475264517721e-05,6.212954933216836e-19,3.6337476029040775e-07,0.9999927325312024,1282579.2012924696,9.76594888221716,9.76594888221716,3.6337476029040775e-07,2.7931095477375474e-05
128,1280.0,119.50769230769231,0.1,0,2.792016894055617,1.0820534355925593e-05,6.578389037810371e-19,3.646163302772243e-07,0.9999927076999834,1282569.0144375328,9.855953544251523,9.855953544251523,3.646163302772243e-07,2.8026529760747008e-05
129,1290.0,119.62884615384615,0.1,0,2.792112191570571,1.0857720807215096e-05,6.964510992042382e-19,3.658613831350485e-07,0.9999926827991081,1282558.7928804634,9.946278728440042,9.946278728440042,3.658613831350485e-07,2.8122231757821524e-05
130,1300.0,119.75,0.1,0,2.7922074890349546,1.0895035056082008e-05,7.372445654263073e-19,3.6711371841442373e-07,0.9999926577525862,1282548.536418648,10.03692603135053,10.03692603135053,3.6711371841442373e-07,2.8218493524131213e-05
131,1310.0,119.87115384615385,0.1,0,2.7923027864487726,1.0932477541726255e-05,7.803376484874988e-19,3.6836943996832996e-07,0.9999926326383398,1282538.2449583306,10.127896084276996,10.127896084276996,3.6836943996832996e-07,2.8315015579177423e-05
132,1320.0,119.99230769230769,0.1,0,2.792398083812031,1.0970048704857215e-05,8.258548463515779e-19,3.696285132846754e-07,0.9999926074570593,1282527.918406727,10.219189506924026,10.219189506924026,3.696285132846754e-07,2.8411795270160238e-05
133,1330.0,120.11346153846154,0.1,0,2.792493381124734,1.1007748987698842e-05,8.739271144553728e-19,3.7089470012041305e-07,0.99999258213351,1282517.5565659648,10.310807844683028,10.310807844683028,3.7089470012041305e-07,2.8509121747576885e-05
134,1340.0,120.23461538461538,0.1,0,2.7925886783868856,1.1045578833994894e-05,9.24692185711958e-19,3.721603620212043e-07,0.9999925568204602,1282507.1594515766,10.402750753122755,10.402750753122755,3.721603620212043e-07,2.86064078754434e-05
135,1350.0,120.35576923076923,0.1,0,2.792683975598491,1.1083538689014076e-05,9.782949056160521e-19,3.734330445421373e-07,0.9999925313669995,1282496.7268682998,10.495019748721809,10.495019748721809,3.734330445421373e-07,2.8704233648967566e-05
136,1360.0,120.47692307692307,0.1,0,2.7927792727595557,1.1121628999555441e-05,1.034887583127898e-18,3.7470891893336095e-07,0.9999925058497026,1282486.2587278425,10.587615398586593,10.587615398586593,3.7470891893336095e-07,2.880230476818874e-05
137,1370.0,120.59807692307692,0.1,0,2.792874569870084,1.1159850213953468e-05,1.0946303580405867e-18,3.7599169713481645e-07,0.9999924801943312,1282475.7548382203,10.68053918360107,10.68053918360107,3.7599169713481645e-07,2.8900906554379154e-05
138,1380.0,120.71923076923076,0.1,0,2.792969866930081,1.1198202782083478e-05,1.1576915855650331e-18,3.7727757709195114e-07,0.9999924544769258,1282465.215113674,10.77379164159531,10.77379164159531,3.7727757709195114e-07,2.8999746759533934e-05
139,1390.0,120.84038461538461,0.1,0,2.7930651639395507,1.1236687155366901e-05,1.224248238898476e-18,3.7857024612658084e-07,0.9999924286237405,1282454.6393654405,10.867374218267674,10.867374218267674,3.7857024612658084e-07,2.9099108812633146e-05
140,1400.0,120.96153846153845,0.1,0,2.7931604608984983,1.1275303786776477e-05,1.2944863305738004e-18,3.7986222247846385e-07,0.9999924027844094,1282444.0276137749,10.961286506737729,10.961286506737729,3.7986222247846385e-07,2.9198417622111593e-05
141,1410.0,121.0826923076923,0.1,0,2.793255757806929,1.1314053130841786e-05,1.3686013534207659e-18,3.8116090053169046e-07,0.999992376811046,1282433.379672369,11.05552992491396,11.05552992491396,3.8116090053169046e-07,2.929824156329577e-05
142,1420.0,121.20384615384616,0.1,0,2.7933510546648477,1.1352935643654382e-05,1.4467987420049391e-18,3.824662120186483e-07,0.9999923507050157,1282422.6953568312,11.150105869975162,11.150105869975162,3.824662120186483e-07,2.9398575388740328e-05
143,1430.0,121.325,0.1,0,2.7934463514722587,1.139195178287335e-05,1.5292943554459401e-18,3.83774420791173e-07,0.9999923245410407,1282411.9745871483,11.245014811718091,11.245014811718091,3.83774420791173e-07,2.9499131916388325e-05
144,1440.0,121.44615384615385,0.1,0,2.793541648229167,1.143110200773058e-05,1.616314982554493e-18,3.8508549732137297e-07,0.9999922983197117,1282401.2172841378,11.340257209388517,11.340257209388517,3.8508549732137297e-07,2.9599908876554447e-05
145,1450.0,121.5673076923077,0.1,0,2.7936369449355776,1.1470386779036232e-05,1.708098870266224e-18,3.8640305595946216e-07,0.9999922719687422,1282390.4232676579,11.435834412527011,11.435834412527011,3.8640305595946216e-07,2.9701184089197447e-05
146,1460.0,121.68846153846154,0.1,0,2.7937322415914942,1.1509806559184058e-05,1.8048962763911057e-18,3.877233995238299e-07,0.9999922455620753,1282379.5924608542,11.53174685260523,11.53174685260523,3.877233995238299e-07,2.980267336745613e-05
147,1470.0,121.80961538461538,0.1,0,2.793827538196923,1.1549361812157011e-05,1.9069700477393598e-18,3.8905011841115404e-07,0.9999922190279037,1282368.7246865844,11.627995845594219,11.627995845594219,3.8905011841115404e-07,2.9904652690081266e-05
148,1480.0,121.93076923076923,0.1,0,2.7939228347518683,1.1589053003532524e-05,2.014596224727654e-18,3.903795412276272e-07,0.9999921924396546,1282357.8198702706,11.724581795574226,11.724581795574226,3.903795412276272e-07,3.000683985241207e-05
149,1490.0,122.05192307692307,0.1,0,2.7940181312563346,1.1628880600488153e-05,2.1280646736162037e-18,3.9171523457272576e-07,0.9999921657259966,1282346.877837714,11.821505985356112,11.821505985356112,3.9171523457272576e-07,3.0109509004008145e-05
150,1500.0,122.17307692307692,0.1,0,2.7941134277103274,1.1668845071806966e-05,2.2476797475726467e-18,3.9305355266118726e-07,0.999992138959845,1282335.8985165628,11.918768792009804,11.918768792009804,3.9305355266118726e-07,3.0212379908630255e-05
151,1510.0,122.29423076923077,0.1,0,2.79420872411385,1.1708946887883135e-05,2.3737609778091835e-18,3.9439803845443896e-07,0.9999921120703408,1282324.8817355058,12.016371465594544,12.016371465594544,3.9439803845443896e-07,3.0315724898880197e-05
152,1520.0,122.41538461538461,0.1,0,2.7943040204669094,1.1749186520727356e-05,2.5066437960890655e-18,3.9574507159253374e-07,0.9999920851298909,1282313.8274243681,12.114314356549109,12.114314356549109,3.9574507159253374e-07,3.0419265692856216e-05
153,1530.0,122.53653846153846,0.1,0,2.7943993167695087,1.1789564443972583e-05,2.6466802899518967e-18,3.9710171693753043e-07,0.9999920579971991,1282302.7353156402,12.212599559630336,12.212599559630336,3.9710171693753043e-07,3.052354533690677e-05
154,1540.0,122.65769230769232,0.1,0,2.794494613021654,1.1830081132879405e-05,2.794239992061492e-18,3.984572765525314e-07,0.9999920308862225,1282291.605440645,12.311226518125837,12.311226518125837,3.984572765525314e-07,3.0627741525441185e-05
155,1550.0,122.77884615384616,0.1,0,2.7945899092233484,1.1870737064341837e-05,2.9497107051371448e-18,3.998188040781721e-07,0.9999920036558894,1282280.437633683,12.410196417814623,12.410196417814623,3.998188040781721e-07,3.073239644226411e-05
156,1560.0,122.9,0.1,0,2.7946852053745976,1.1911532716892737e-05,3.1134993639883613e-18,4.0118974800363895e-07,0.9999919762372305,1282269.2316327426,12.50951129353218,12.50951129353218,4.0118974800363895e-07,3.0837775158291996e-05
157,1570.0,123.02115384615385,0.1,0,2.794780501475407,1.1952468570709638e-05,3.2860329362335944e-18,4.0255952038166725e-07,0.9999919488420032,1282257.9874715626,12.609170555333638,12.609170555333638,4.0255952038166725e-07,3.094306382237644e-05
158,1580.0,123.1423076923077,0.1,0,2.7948757975257807,1.1993545107620199e-05,3.4677593633473193e-18,4.039351039591953e-07,0.9999919213305535,1282246.704988846,12.709175338486874,12.709175338486874,4.039351039591953e-07,3.10487991690206e-05
159,1590.0,123.26346153846154,0.1,0,2.7949710935257235,1.2034762811108042e-05,3.6591485437467085e-18,4.053164395691927e-07,0.9999918937040648,1282235.3840249595,12.80952675939203,12.80952675939203,4.053164395691927e-07,3.115497665030274e-05
160,1600.0,123.38461538461539,0.1,0,2.79506638947524,1.2076122166318368e-05,3.860693359695408e-18,4.0670346860271735e-07,0.9999918659637094,1282224.024421914,12.910225915696339,12.910225915696339,4.0670346860271735e-07,3.1261591761199014e-05
161,1610.0,123.50576923076923,0.1,0,2.7951616853743357,1.2117623660063686e-05,4.0729107498750255e-18,4.080926831466819e-07,0.9999918381796449,1282212.6261197086,13.011273032656025,13.011273032656025,4.080926831466819e-07,3.136837486312668e-05
162,1620.0,123.62692307692308,0.1,0,2.795256981223015,1.2159267780829462e-05,4.296342829547242e-18,4.0948749909630693e-07,0.999991810283554,1282201.1889629413,13.112669177446675,13.112669177446675,4.0948749909630693e-07,3.1475588521640566e-05
163,1630.0,123.74807692307692,0.1,0,2.7953522770212826,1.220105501878005e-05,4.53155806030634e-18,4.1089128579993294e-07,0.9999917822080502,1282189.7127021125,13.214416246823802,13.214416246823802,4.1089128579993294e-07,3.158349172443185e-05
